well_location	ncgc_id	smiles	MW	iupac	XLogP	monoisotopic_mass	formula	compound_name	Platenumber	WellNumber	WellLetter	plate_id	mixed_location_plate
G6	NCGC00384590-01	OCC(O)CC(O)CCCCCCCCCCCCCCC=C	328.5	icos-19-ene-1,2,4-triol	6.4	328.298		NCGC00384590-01	22	6	G	06P	06P_G6
G6	NCGC00384596-01	OC(=O)C(CC1=CC(O)=C(O)C=C1)OC(=O)\C=C\C2=C3C(C(OC3=C(O)C=C2)C4=CC=C(O)C(O)=C4)C(O)=O	538.5	4-[(E)-3-[1-carboxy-2-(3,4-dihydroxyphenyl)ethoxy]-3-oxoprop-1-enyl]-2-(3,4-dihydroxyphenyl)-7-hydroxy-2,3-dihydro-1-benzofuran-3-carboxylic acid	2.8	538.111		NCGC00384596-01	22	6	G	06P	06P_G6
G6	NCGC00384609-01	O[C@H]1CC2=C(O)C=C(O)C=C2O[C@@H]1C3=CC=C(O)C=C3	274.3	(2R,3S)-2-(4-hydroxyphenyl)-3,4-dihydro-2H-chromene-3,5,7-triol	0.7	274.084		NCGC00384609-01	22	6	G	06P	06P_G6
G7	NCGC00380577-01	COC1=CC(O)=C2C(=O)C(=C(OC2=C1)C3=CC=C(O)C=C3)C4=C5OC(=CC(=O)C5=C(O)C=C4O)C6=CC=C(O)C=C6	552.5	3-[5,7-dihydroxy-2-(4-hydroxyphenyl)-4-oxochromen-8-yl]-5-hydroxy-2-(4-hydroxyphenyl)-7-methoxychromen-4-one	5.4	552.106		NCGC00380577-01	22	7	G	06P	06P_G7
G7	NCGC00384591-01	C\C=C(\C)C(=O)OC(C)(C)C(O)COC1=C2OC(=O)C=CC2=CC3=C1OC=C3	386.4	[3-hydroxy-2-methyl-4-(7-oxofuro[3,2-g]chromen-9-yl)oxybutan-2-yl] (Z)-2-methylbut-2-enoate	3.0	386.137		NCGC00384591-01	22	7	G	06P	06P_G7
G7	NCGC00384595-01	O[C@H]1[C@H]2[C@H](CC(O)=O)C(=O)O[C@@H]3C4COC(=O)C5=C(C(O)=C(O)C(O)=C5)C6=C(O)C(O)=C(O)C=C6C(=O)O[C@@H]3[C@@H](OC(=O)C7=C2C(OC1=O)=C(O)C(O)=C7)[C@H](OC(=O)C8=CC(O)=C(O)C(O)=C8)O4	954.7					NCGC00384595-01	22	7	G	06P	06P_G7
G7	NCGC00384600-01	C[C@@H]1O[C@@H](O[C@H]2[C@H](OC3=C(OC4=CC(O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5OC(=O)\C=C\C6=CC=C(O)C=C6)=CC(O)=C4C3=O)C7=CC=C(O)C=C7)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O	902.8	[(2S,3R,4S,5S,6R)-2-[3-[(2S,3R,4S,5S,6R)-4,5-dihydroxy-6-(hydroxymethyl)-3-[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxyoxan-2-yl]oxy-5-hydroxy-2-(4-hydroxyphenyl)-4-oxochromen-7-yl]oxy-4,5-dihydroxy-6-(hydroxymethyl)oxan-3-yl] (E)-3-(4-hydroxyphenyl)prop-2-enoate	0.1	902.248		NCGC00384600-01	22	7	G	06P	06P_G7
G7	NCGC00384615-01	OC[C@H]1O[C@@H](O[C@H]2[C@H](O)[C@@H](CO)O[C@@H](OC3=C(OC4=CC(O)=CC(O)=C4C3=O)C5=CC(O)=C(O)C=C5)[C@@H]2O)[C@H](O[C@@H]6OC[C@@H](O)[C@H](O)[C@H]6O)[C@@H](O)[C@@H]1O	758.6	3-[(2S,3R,4S,5R,6R)-4-[(2S,3R,4S,5S,6R)-4,5-dihydroxy-6-(hydroxymethyl)-3-[(2S,3R,4S,5R)-3,4,5-trihydroxyoxan-2-yl]oxyoxan-2-yl]oxy-3,5-dihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-2-(3,4-dihydroxyphenyl)-5,7-dihydroxychromen-4-one	-2.8	758.191		NCGC00384615-01	22	7	G	06P	06P_G7
G7	NCGC00385687-01	CC(C)CC(=O)C1=C(O)C=C(O)C=C1O	210.2	3-methyl-1-(2,4,6-trihydroxyphenyl)butan-1-one	2.4	210.089		NCGC00385687-01	22	7	G	06P	06P_G7
G8	NCGC00168916-02	COC1=CC(=O)OC(CCC2=CC3=C(OCO3)C=C2)=C1	274.3	6-[2-(1,3-benzodioxol-5-yl)ethyl]-4-methoxypyran-2-one	2.5	274.084		NCGC00168916-02	22	8	G	06P	06P_G8
G8	NCGC00169428-02	CC(C)CC1NC(=O)C2CCCN2C1=O	210.3	3-(2-methylpropyl)-2,3,6,7,8,8a-hexahydropyrrolo[1,2-a]pyrazine-1,4-dione	1.1	210.137		NCGC00169428-02	22	8	G	06P	06P_G8
G8	NCGC00169428-02	CC(C)CC1NC(=O)C2CCCN2C1=O	210.3	3-(2-methylpropyl)-2,3,6,7,8,8a-hexahydropyrrolo[1,2-a]pyrazine-1,4-dione	1.1	210.137		NCGC00169428-02	22	8	G	06P	06P_G8
G8	NCGC00180523-02	COC1=C(CO)C(O)=C2C(=O)CCC(O)C2=C1	238.2	4,8-dihydroxy-7-(hydroxymethyl)-6-methoxy-3,4-dihydro-2H-naphthalen-1-one	0.2	238.084		NCGC00180523-02	22	8	G	06P	06P_G8
G8	NCGC00180653-03	CC1=C2C(OC(=O)C3=C2C=C(O)C=C3O)=CC(O)=C1	258.2	3,7,9-trihydroxy-1-methylbenzo[c]chromen-6-one	2.9	258.053		NCGC00180653-03	22	8	G	06P	06P_G8
G8	NCGC00180729-02	CC(CO)CCCC(C)(O)C1=C(O)C=C(C=C1)C(O)=O	282.3	4-(2,7-dihydroxy-6-methylheptan-2-yl)-3-hydroxybenzoic acid	2.2	282.147		NCGC00180729-02	22	8	G	06P	06P_G8
G8	NCGC00380625-01	CC1NC(=O)C2=CC=CC=C2NC1=O	190.2	3-methyl-3,4-dihydro-1H-1,4-benzodiazepine-2,5-dione	0.9	190.074		NCGC00380625-01	22	8	G	06P	06P_G8
G8	NCGC00384579-01	OC[C@H]1O[C@@H](OC2=CC=C3C=CC(=O)OC3=C2)[C@H](O)[C@@H](O)[C@@H]1O	324.3	7-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxychromen-2-one	-0.7	324.085		NCGC00384579-01	22	8	G	06P	06P_G8
G8	NCGC00385686-01	CC(C)=CCC1=C(O)C(CC=C(C)C)=C2OC=C(C(=O)C2=C1O)C3=CC=C(O)C=C3O	422.5	3-(2,4-dihydroxyphenyl)-5,7-dihydroxy-6,8-bis(3-methylbut-2-enyl)chromen-4-one	6.2	422.173		NCGC00385686-01	22	8	G	06P	06P_G8
G9	NCGC00095897-03	OC1=CC=C(C=C1)C2CC(=O)C3=CC=CC=C3O2	240.3	2-(4-hydroxyphenyl)-2,3-dihydrochromen-4-one	2.8	240.079		NCGC00095897-03	22	9	G	06P	06P_G9
G9	NCGC00168900-02	OC(=O)C(=C)OC1=CC(=CC=C1)C(O)=O	208.2	3-(1-carboxyethenoxy)benzoic acid	1.6	208.037		NCGC00168900-02	22	9	G	06P	06P_G9
G9	NCGC00169277-02	OC(=O)CCC1OC(=O)C(O)=C1C2=CC=CC=C2	248.2	3-(4-hydroxy-5-oxo-3-phenyl-2H-furan-2-yl)propanoic acid	1.1	248.068		NCGC00169277-02	22	9	G	06P	06P_G9
G9	NCGC00178117-02	CC(C)(O)[C@@H]1CC2=C(O1)C=C3OC(=O)C=CC3=C2	246.3	(2S)-2-(2-hydroxypropan-2-yl)-2,3-dihydrofuro[3,2-g]chromen-7-one	1.9	246.089		NCGC00178117-02	22	9	G	06P	06P_G9
G9	NCGC00380691-01	C\C=C(\C)C(=O)OCC(CCO)CCC1(C)C(C)CCC2(CO)C1CCC=C2COC(=O)CCC(O)=O	522.7	4-[[8a-(hydroxymethyl)-5-[5-hydroxy-3-[[(Z)-2-methylbut-2-enoyl]oxymethyl]pentyl]-5,6-dimethyl-3,4,4a,6,7,8-hexahydronaphthalen-1-yl]methoxy]-4-oxobutanoic acid	4.0	522.319		NCGC00380691-01	22	9	G	06P	06P_G9
G9	NCGC00380692-01	CCCC(CC(O)=O)C1=C2OC(C)C(C)C(=O)C2=C(O)C(CC=C(C)C)=C1OC	404.5	3-[5-hydroxy-7-methoxy-2,3-dimethyl-6-(3-methylbut-2-enyl)-4-oxo-2,3-dihydrochromen-8-yl]hexanoic acid	5.6	404.22		NCGC00380692-01	22	9	G	06P	06P_G9
G9	NCGC00385713-01	COC1=C(O)C=CC(CCC(O)CC(O)CCC2=CC=CC=C2)=C1	330.4	1-(4-hydroxy-3-methoxyphenyl)-7-phenylheptane-3,5-diol	2.9	330.183		NCGC00385713-01	22	9	G	06P	06P_G9
G9	NCGC00385721-01	O[C@@H]1[C@H](O)[C@@H](O)[C@H](OC2=C(OC3=CC(O)=CC(O)=C3C2=O)C4=CC(O)=C(O)C(O)=C4)O[C@@H]1COC(=O)C5=CC(O)=C(O)C(O)=C5	632.5	[(2R,3R,4S,5R,6S)-6-[5,7-dihydroxy-4-oxo-2-(3,4,5-trihydroxyphenyl)chromen-3-yl]oxy-3,4,5-trihydroxyoxan-2-yl]methyl 3,4,5-trihydroxybenzoate	0.6	632.101		NCGC00385721-01	22	9	G	06P	06P_G9
G10	NCGC00169169-02	COC1=CC(=CC(OC)=C1OC)C(=O)OC2OC(CO)C(O)C(O)C2O	374.3	[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl] 3,4,5-trimethoxybenzoate	-0.4	374.121		NCGC00169169-02	22	10	G	06P	06P_G10
G10	NCGC00180444-02	OC[C@@]1(O)CO[C@@H](OC[C@H]2O[C@@H](OCCC3=CC=C(O)C=C3)[C@H](O)[C@@H](O)[C@@H]2O)[C@@H]1O	432.4	(2R,3S,4S,5R,6R)-2-[[(2R,3R,4R)-3,4-dihydroxy-4-(hydroxymethyl)oxolan-2-yl]oxymethyl]-6-[2-(4-hydroxyphenyl)ethoxy]oxane-3,4,5-triol	-2.2	432.163		NCGC00180444-02	22	10	G	06P	06P_G10
G10	NCGC00380746-01	OC(CCC1=CC=C(O)C=C1)CC(O)CCC2=CC=C(O)C=C2	316.4	1,7-bis(4-hydroxyphenyl)heptane-3,5-diol	3.3	316.167		NCGC00380746-01	22	10	G	06P	06P_G10
G10	NCGC00380747-01	CC(C)=CCC1=C(O)C=CC(=C1)C2=COC3=C(CC=C(C)C)C(O)=CC=C3C2=O	390.5	7-hydroxy-3-[4-hydroxy-3-(3-methylbut-2-enyl)phenyl]-8-(3-methylbut-2-enyl)chromen-4-one	6.3	390.183		NCGC00380747-01	22	10	G	06P	06P_G10
G10	NCGC00385740-01	COC1=C(O)C=C(\C=C\C(=O)O[C@H]2[C@H](O)C[C@@](O)(C[C@H]2OC(=O)\C=C\C3=CC(O)=C(O)C=C3)C(O)=O)C=C1	530.5	(1R,3R,4S,5R)-3-[(E)-3-(3,4-dihydroxyphenyl)prop-2-enoyl]oxy-1,5-dihydroxy-4-[(E)-3-(3-hydroxy-4-methoxyphenyl)prop-2-enoyl]oxycyclohexane-1-carboxylic acid	1.9	530.142		NCGC00385740-01	22	10	G	06P	06P_G10
G11	NCGC00380823-01	CC(C)CCCCCCCCCCCCC(=O)NC(CC1=CC=CC=C1)C(O)=O	403.6	2-(14-methylpentadecanoylamino)-3-phenylpropanoic acid	8.2	403.309		NCGC00380823-01	22	11	G	06P	06P_G11
G11	NCGC00380824-01	C\C=C(\C)C1=C(Cl)C(O)=C(C)C2=C1OC3=C(Cl)C(O)=C(Cl)C(C)=C3C(=O)O2	429.7	1-[(Z)-but-2-en-2-yl]-2,8,10-trichloro-3,9-dihydroxy-4,7-dimethylbenzo[b][1,4]benzodioxepin-6-one	6.5	427.999		NCGC00380824-01	22	11	G	06P	06P_G11
G11	NCGC00380825-01	C\C=C(\C)C1=CC(O)=C(C)C2=C1OC3=CC(O)=CC(C)=C3C(=O)O2	326.3	1-[(Z)-but-2-en-2-yl]-3,9-dihydroxy-4,7-dimethylbenzo[b][1,4]benzodioxepin-6-one	4.6	326.115		NCGC00380825-01	22	11	G	06P	06P_G11
G11	NCGC00380826-01	COC1=C(O)C(O)=CC(CCC(CCCCC2=CC=C(O)C(O)=C2)OC(C)=O)=C1	404.5	[1-(3,4-dihydroxy-5-methoxyphenyl)-7-(3,4-dihydroxyphenyl)heptan-3-yl] acetate	4.3	404.184		NCGC00380826-01	22	11	G	06P	06P_G11
G11	NCGC00380827-01	C\C=C(\C)C1=C(C(O)=O)C(O)=C(C)C2=C1OC3=CC(O)=CC(C)=C3C(=O)O2	370.4	1-[(Z)-but-2-en-2-yl]-3,9-dihydroxy-4,7-dimethyl-6-oxobenzo[b][1,4]benzodioxepine-2-carboxylic acid	4.7	370.105		NCGC00380827-01	22	11	G	06P	06P_G11
G11	NCGC00380829-01	C\C=C(\C)C1=C(Cl)C(O)=C(C)C2=C1OC3=CC(O)=C(Cl)C(C)=C3C(=O)O2	395.2	1-[(Z)-but-2-en-2-yl]-2,8-dichloro-3,9-dihydroxy-4,7-dimethylbenzo[b][1,4]benzodioxepin-6-one	5.8	394.037		NCGC00380829-01	22	11	G	06P	06P_G11
G11	NCGC00380830-01	COC(=O)C(NC(=O)C(O)C(C)C)C(C)C	231.3	methyl 2-[(2-hydroxy-3-methylbutanoyl)amino]-3-methylbutanoate	1.5	231.147		NCGC00380830-01	22	11	G	06P	06P_G11
G11	NCGC00385702-01	C[C@H]([C@H](O)CCC(C)(C)O)[C@H]1CC[C@@]2(O)C3=CC(=O)[C@@H]4C[C@@H](O)[C@@H](O)C[C@]4(C)C3CC[C@]12C	464.6	(2S,3R,5R,10R,13R,14S,17R)-17-[(2S,3R)-3,6-dihydroxy-6-methylheptan-2-yl]-2,3,14-trihydroxy-10,13-dimethyl-2,3,4,5,9,11,12,15,16,17-decahydro-1H-cyclopenta[a]phenanthren-6-one	1.7	464.314		NCGC00385702-01	22	11	G	06P	06P_G11
G12	NCGC00169422-02	COC1=C(OC)C=C(C=C1)[C@@H]2O[C@H]([C@@H](C)[C@@H]2C)C3=CC(OC)=C(OC)C=C3	372.5	(2R,3S,4S,5R)-2,5-bis(3,4-dimethoxyphenyl)-3,4-dimethyloxolane	4.4	372.194		NCGC00169422-02	22	12	G	06P	06P_G12
G12	NCGC00169545-02	C[C@H](C[C@@H](O)[C@](C)(O)[C@H]1CC[C@@]2(O)C3=CC(=O)[C@@H]4C[C@@H](O)[C@@H](O)C[C@]4(C)C3CC[C@]12C)C(C)(C)O	494.7	(2S,3R,5R,10R,13R,14S,17S)-2,3,14-trihydroxy-10,13-dimethyl-17-[(2R,3R,5R)-2,3,6-trihydroxy-5,6-dimethylheptan-2-yl]-2,3,4,5,9,11,12,15,16,17-decahydro-1H-cyclopenta[a]phenanthren-6-one	0.9	494.324		NCGC00169545-02	22	12	G	06P	06P_G12
G12	NCGC00179922-02	OCC1OC(OC2OC=C(C(CC(O)=O)C2C=C)C(O)=O)C(O)C(O)C1O	390.3	4-(carboxymethyl)-3-ethenyl-2-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-3,4-dihydro-2H-pyran-5-carboxylic acid	-1.9	390.116		NCGC00179922-02	22	12	G	06P	06P_G12
G12	NCGC00380206-02	CCC(C)\C=C(C)\C=C\C1=CC2=C(Cl)C(=O)C(C)(O)C(O)C2CO1	352.9	5-chloro-3-[(1E,3E)-3,5-dimethylhepta-1,3-dienyl]-7,8-dihydroxy-7-methyl-8,8a-dihydro-1H-isochromen-6-one	3.6	352.144		NCGC00380206-02	22	12	G	06P	06P_G12
G12	NCGC00380206-02	CCC(C)\C=C(C)\C=C\C1=CC2=C(Cl)C(=O)C(C)(O)C(O)C2CO1	352.9	5-chloro-3-[(1E,3E)-3,5-dimethylhepta-1,3-dienyl]-7,8-dihydroxy-7-methyl-8,8a-dihydro-1H-isochromen-6-one	3.6	352.144		NCGC00380206-02	22	12	G	06P	06P_G12
G12	NCGC00380880-01	COC1=CC(C[C@@H]2CO[C@@H]([C@@H]2CO)C3=CC=C(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)C(OC)=C3)=CC=C1O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O	684.7					NCGC00380880-01	22	12	G	06P	06P_G12
G12	NCGC00380881-01	CC1OC(=O)C2=C(O)C=C(O)C=C2C1O	210.2	4,6,8-trihydroxy-3-methyl-3,4-dihydroisochromen-1-one	1.0	210.053		NCGC00380881-01	22	12	G	06P	06P_G12
G12	NCGC00385697-01	COC1=CC=C(C=C1O)C2=COC3=CC(O)=C(OC)C=C3C2=O	314.3	7-hydroxy-3-(3-hydroxy-4-methoxyphenyl)-6-methoxychromen-4-one	2.4	314.079		NCGC00385697-01	22	12	G	06P	06P_G12
G12	NCGC00385703-01	C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](OC3=C(OC4=CC(O)=CC(O)=C4C3=O)C5=CC=C(O)C(O)=C5)[C@H](O)[C@@H](O)[C@H]2O)[C@H](O)[C@H](O)[C@H]1O	610.5	2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-3-[(2S,3R,4S,5R,6R)-3,4,5-trihydroxy-6-[[(2R,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxymethyl]oxan-2-yl]oxychromen-4-one	-1.3	610.153		NCGC00385703-01	22	12	G	06P	06P_G12
A2	NCGC00180578-03	COC1=CC(=O)O[C@@H](CCC2=CC3=C(OCO3)C=C2)C1	276.3	(2S)-2-[2-(1,3-benzodioxol-5-yl)ethyl]-4-methoxy-2,3-dihydropyran-6-one	2.6	276.1		NCGC00180578-03	27	2	A	08P	08P_A2
A2	NCGC00180689-02	C[C@@H]1O[C@@H](OC2=CC3=C(C(O)=C2)C(=O)C(O[C@@H]4O[C@@H](C)[C@H](O)[C@@H](OC(C)=O)[C@H]4O)=C(O3)C5=CC=C(O)C=C5)[C@H](O)[C@H](O)[C@H]1O	620.6	[(2S,3R,4R,5S,6S)-3,5-dihydroxy-2-[5-hydroxy-2-(4-hydroxyphenyl)-4-oxo-7-[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxychromen-3-yl]oxy-6-methyloxan-4-yl] acetate	0.5	620.174		NCGC00180689-02	27	2	A	08P	08P_A2
A2	NCGC00247464-02	COC1=C2OC(=CC(=O)C2=C(O)C=C1O)C3=CC=CC=C3	284.3	5,7-dihydroxy-8-methoxy-2-phenylchromen-4-one	3.0	284.068		NCGC00247464-02	27	2	A	08P	08P_A2
A2	NCGC00347710-02	COC1=CC(=O)C(CC=C)=CC1(OC)C(C)CC2=CC=C3OCOC3=C2	356.4	4-[1-(1,3-benzodioxol-5-yl)propan-2-yl]-4,5-dimethoxy-2-prop-2-enylcyclohexa-2,5-dien-1-one	3.7	356.162		NCGC00347710-02	27	2	A	08P	08P_A2
A2	NCGC00347815-02	CC(C)=CCC1=C2OC(CC2=CC3=C1OC(=O)C=C3)C(C)(C)O	314.4	2-(2-hydroxypropan-2-yl)-9-(3-methylbut-2-enyl)-2,3-dihydrofuro[3,2-g]chromen-7-one	3.8	314.152		NCGC00347815-02	27	2	A	08P	08P_A2
A2	NCGC00385604-02	OCC1OC(C(O)C(O)C1O)C2=C(O)C(C3OC(CO)C(O)C(O)C3O)=C4OC(=CC(=O)C4=C2O)C5=CC=C(O)C=C5	594.5	5,7-dihydroxy-2-(4-hydroxyphenyl)-6,8-bis[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]chromen-4-one	-2.3	594.158		NCGC00385604-02	27	2	A	08P	08P_A2
A2	NCGC00385604-02	OCC1OC(C(O)C(O)C1O)C2=C(O)C(C3OC(CO)C(O)C(O)C3O)=C4OC(=CC(=O)C4=C2O)C5=CC=C(O)C=C5	594.5	5,7-dihydroxy-2-(4-hydroxyphenyl)-6,8-bis[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]chromen-4-one	-2.3	594.158		NCGC00385604-02	27	2	A	08P	08P_A2
A2	NCGC00386028-01	O[C@H]1[C@H](OC2=C(O)C(O)=C3C(=O)C=C(OC3=C2)C4=CC=CC=C4)O[C@@H]([C@@H](O)[C@@H]1O)C(O)=O	446.4	(2S,3S,4S,5R,6S)-6-(5,6-dihydroxy-4-oxo-2-phenylchromen-7-yl)oxy-3,4,5-trihydroxyoxane-2-carboxylic acid	1.1	446.085		NCGC00386028-01	27	2	A	08P	08P_A2
A2	NCGC00386047-01	OC[C@H]1O[C@H](OC2=CC(O)=C3C(=O)C(O)=C(OC3=C2)C4=CC=C(O)C=C4)[C@H](O)[C@@H](O)[C@@H]1O	448.4	3,5-dihydroxy-2-(4-hydroxyphenyl)-7-[(2R,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxychromen-4-one	0.7	448.101		NCGC00386047-01	27	2	A	08P	08P_A2
A3	NCGC00015757-10	COC1=C(OC)C2=C(C=C1)C(OC2=O)C3N(C)CCC4=C3C(OC)=C5OCOC5=C4	413.4	6,7-dimethoxy-3-(4-methoxy-6-methyl-7,8-dihydro-5H-[1,3]dioxolo[4,5-g]isoquinolin-5-yl)-3H-2-benzofuran-1-one	2.7	413.147		NCGC00015757-10	27	3	A	08P	08P_A3
A3	NCGC00169054-02	COC1=CC=C(C=C1)C2=COC3=C(C=CC(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)=C3)C2=O	430.4	3-(4-methoxyphenyl)-7-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxychromen-4-one	1.0	430.126		NCGC00169054-02	27	3	A	08P	08P_A3
A3	NCGC00169368-03	COC1=CC(=CC(OC)=C1OC)C2OCC3C2COC3C4=CC(OC)=C(OC)C(OC)=C4	446.5	3,6-bis(3,4,5-trimethoxyphenyl)-1,3,3a,4,6,6a-hexahydrofuro[3,4-c]furan	2.9	446.194		NCGC00169368-03	27	3	A	08P	08P_A3
A3	NCGC00169368-03	COC1=CC(=CC(OC)=C1OC)C2OCC3C2COC3C4=CC(OC)=C(OC)C(OC)=C4	446.5	3,6-bis(3,4,5-trimethoxyphenyl)-1,3,3a,4,6,6a-hexahydrofuro[3,4-c]furan	2.9	446.194		NCGC00169368-03	27	3	A	08P	08P_A3
A3	NCGC00347601-02	CC(=O)OC(C)(C)C1CC2=CC3=C(OC(=O)C(=C3)C(C)(C)C=C)C=C2O1	356.4	2-[6-(2-methylbut-3-en-2-yl)-7-oxo-2,3-dihydrofuro[3,2-g]chromen-2-yl]propan-2-yl acetate	4.4	356.162		NCGC00347601-02	27	3	A	08P	08P_A3
A3	NCGC00384976-01	CC1(C)OC2=CC=C3C=CC(=O)OC3=C2C(O)C1O	262.3	9,10-dihydroxy-8,8-dimethyl-9,10-dihydropyrano[2,3-f]chromen-2-one	0.8	262.084		NCGC00384976-01	27	3	A	08P	08P_A3
A3	NCGC00386013-01	COC1=CC(OC)=C2C=C(OC)C3=C(OC(C)=CC3=O)C2=C1	300.3	5,7,9-trimethoxy-2-methylbenzo[h]chromen-4-one	3.1	300.1		NCGC00386013-01	27	3	A	08P	08P_A3
A3	NCGC00386014-01	O[C@@H]1[C@@H](COC(=O)C2=CC=C(O)C=C2)O[C@@H](OC3=CC=C(O)C=C3)[C@H](OC(=O)C4=CC(O)=C(O)C(O)=C4)[C@H]1O	544.5	[(2S,3R,4S,5S,6R)-4,5-dihydroxy-6-[(4-hydroxybenzoyl)oxymethyl]-2-(4-hydroxyphenoxy)oxan-3-yl] 3,4,5-trihydroxybenzoate	1.9	544.122		NCGC00386014-01	27	3	A	08P	08P_A3
A4	NCGC00168994-02	COC1=CC=C(C=C1)C2=CC(=O)C3=C(O2)C(O)=C(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O[C@@H]5O[C@H](COC(C)=O)[C@@H](O)[C@@H](O)[C@H]5O)C=C3O	666.6	[(2R,3S,4R,5R,6S)-6-[(2S,3R,4S,5S,6R)-2-[5,8-dihydroxy-2-(4-methoxyphenyl)-4-oxochromen-7-yl]oxy-4,5-dihydroxy-6-(hydroxymethyl)oxan-3-yl]oxy-3,4,5-trihydroxyoxan-2-yl]methyl acetate	-0.7	666.18		NCGC00168994-02	27	4	A	08P	08P_A4
A4	NCGC00169964-06	CC1CC(C)C(=O)C(C1)C(O)CC2CC(=O)NC(=O)C2	281.3	4-[2-(3,5-dimethyl-2-oxocyclohexyl)-2-hydroxyethyl]piperidine-2,6-dione	0.5	281.163		NCGC00169964-06	27	4	A	08P	08P_A4
A4	NCGC00179992-02	OCC1OC(OC2C(O)C(O)C(CO)OC2OC3C(O)C(O)C(CO)OC3OC4=C(OC5=C(C4=O)C(O)=CC(O)=C5)C6=CC(O)=C(O)C=C6)C(O)C(O)C1O	788.7	3-[3-[4,5-dihydroxy-6-(hydroxymethyl)-3-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxan-2-yl]oxy-4,5-dihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-2-(3,4-dihydroxyphenyl)-5,7-dihydroxychromen-4-one	-2.8	788.201		NCGC00179992-02	27	4	A	08P	08P_A4
A4	NCGC00180756-02	O[C@H]1CO[C@@H](OC2=C(OC3=C(C2=O)C(O)=CC(O)=C3)C4=CC=C(O)C=C4)[C@H](O)[C@H]1O	418.4	5,7-dihydroxy-2-(4-hydroxyphenyl)-3-[(2S,3R,4S,5S)-3,4,5-trihydroxyoxan-2-yl]oxychromen-4-one	0.8	418.09		NCGC00180756-02	27	4	A	08P	08P_A4
A4	NCGC00384755-01	C[C@H]1OC(C[C@H]2O[C@H]3CC(=O)[C@H](C)O[C@H]3O[C@H]12)C4=C(O)C5=C(C=C4)C(=O)C6=C(C=CC(C[C@@](C)(O)CC(O)=O)=C6O)C5=O	596.6	(3R)-4-[6-[(2S,4aS,5aR,9R,9aR,10aR)-2,9-dimethyl-3-oxo-4,4a,5a,6,7,9,9a,10a-octahydrodipyrano[4,2-a:4',3'-e][1,4]dioxin-7-yl]-1,5-dihydroxy-9,10-dioxoanthracen-2-yl]-3-hydroxy-3-methylbutanoic acid	2.5	596.189		NCGC00384755-01	27	4	A	08P	08P_A4
A4	NCGC00384915-01	COC1=C2C=CC(=O)OC2=C(C3=C1C=CO3)C(C)(C)C=C	284.3	4-methoxy-9-(2-methylbut-3-en-2-yl)furo[3,2-g]chromen-7-one	4.2	284.105		NCGC00384915-01	27	4	A	08P	08P_A4
A4	NCGC00385098-01	CC(C)=CC(=O)OC1C(OC(=O)C=C(C)C)C(C)(C)OC2=CC=C3C=CC(=O)OC3=C12	426.5	[8,8-dimethyl-9-(3-methylbut-2-enoyloxy)-2-oxo-9,10-dihydropyrano[2,3-f]chromen-10-yl] 3-methylbut-2-enoate	4.8	426.168		NCGC00385098-01	27	4	A	08P	08P_A4
A5	NCGC00168829-02	CC(C)=CC(O)C\C(C)=C\COC1=CC2=C(C=CC(=O)O2)C=C1	314.4	7-[(2E)-5-hydroxy-3,7-dimethylocta-2,6-dienoxy]chromen-2-one	4.2	314.152		NCGC00168829-02	27	5	A	08P	08P_A5
A5	NCGC00169439-02	COC1=C(CC(O)C(C)(C)O)C2=C(C=CC(=O)O2)C=C1	278.3	8-(2,3-dihydroxy-3-methylbutyl)-7-methoxychromen-2-one	1.5	278.115		NCGC00169439-02	27	5	A	08P	08P_A5
